Suburb,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Pricelog,Propertycountlog,Landsizelog,BuildingArealog,Age,stname
21,3,3,550000.0,1,138,12-2017,14.0,22,3.0,1.0,2.0,704.0,94.0,1950.0,4,-37.6845,144.90761,5,851.0,13.217673557208654,6.7464121285733745,6.556778356158042,4.543294782270004,67.0,346
216,4,3,1300000.0,4,143,12-2016,9.7,130,4.0,3.0,2.0,0.0,160.0,1970.0,21,-37.7337,144.9184,4,3284.0,14.077874822431765,8.096817470572319,0.0,5.075173815233827,46.0,1371
35,2,1,623000.0,3,175,07-2016,1.2,24,2.0,1.0,1.0,0.0,,1995.0,19,-37.828,144.9683,8,8400.0,13.34230179776959,9.035986984831405,0.0,0.0,21.0,532
292,4,3,4750000.0,3,191,05-2017,8.4,187,4.0,3.0,2.0,967.0,470.0,1996.0,31,-37.81792,145.06243999999995,8,3265.0,15.373655176010823,8.09101504171053,6.874198495453294,6.152732694704104,21.0,2965
216,3,1,750000.0,5,143,08-2017,8.2,130,3.0,2.0,2.0,288.0,94.0,1970.0,21,-37.73415,144.91852,4,3284.0,13.527828485512494,8.096817470572319,5.662960480135946,4.543294782270004,47.0,1371
250,3,3,1285000.0,3,188,02-2017,6.3,159,3.0,1.0,2.0,186.0,80.0,1920.0,30,-37.8554,145.0173,8,4836.0,14.066269276311457,8.483843211734683,5.225746673713202,4.382026634673881,97.0,876
277,4,3,1350000.0,5,179,12-2016,9.2,177,4.0,2.0,2.0,815.0,,1970.0,31,-37.794000000000004,145.1019,8,7809.0,14.115615150414612,8.963032193662675,6.703188113240863,0.0,46.0,2239
274,2,1,450000.0,4,168,02-2017,13.7,171,2.0,2.0,1.0,0.0,70.0,2007.0,32,-37.9462,145.0212,8,5454.0,13.017002861746503,8.604104563405533,0.0,4.248495242049359,10.0,2206
127,2,1,470000.0,5,143,08-2016,12.8,78,2.0,1.0,1.0,218.0,88.0,1970.0,21,-37.7337,144.8617,4,5629.0,13.060487973686241,8.635687085464026,5.384495062789089,4.477336814478207,46.0,176
185,4,3,940000.0,5,164,06-2016,13.8,135,4.0,3.0,2.0,574.0,,1970.0,18,-37.7319,145.0907,7,2698.0,13.753635154246187,7.900266036767701,6.352629396319567,0.0,46.0,1512
253,4,3,1850000.0,5,169,09-2017,13.4,153,4.0,2.0,2.0,628.0,287.0,2012.0,31,-37.82942,145.16714,7,5713.0,14.430696197054507,8.650499558724462,6.4425401664681985,5.659482215759621,5.0,1993
164,3,3,1125000.0,5,117,07-2016,10.6,135,3.0,1.0,2.0,0.0,125.0,1950.0,18,-37.7502,145.0718,7,2890.0,13.933293593620657,7.969011781106478,0.0,4.8283137373023015,66.0,2018
272,4,3,2040000.0,5,164,09-2017,7.8,156,4.0,2.0,2.0,585.0,,1970.0,31,-37.7709,145.05676,7,1554.0,14.528460365820399,7.348587530927593,6.371611847231857,0.0,47.0,2795
248,4,3,2180000.0,3,188,10-2016,2.1,157,4.0,3.0,1.0,200.0,153.0,1860.0,24,-37.836,144.965,8,5943.0,14.594835434765272,8.68996933536666,5.298317366548036,5.030437921392435,156.0,2758
254,3,3,1360000.0,3,179,05-2017,14.3,161,3.0,2.0,2.0,402.0,200.0,2007.0,28,-37.79408,145.16352,7,10999.0,14.122995257712235,9.305559638557117,5.996452088619021,5.298317366548036,10.0,2280
135,2,2,888000.0,3,179,10-2016,2.3,80,2.0,1.0,1.0,0.0,,1970.0,19,-37.8016,144.9486,5,6821.0,13.696727021974308,8.82776136765472,0.0,0.0,46.0,2395
33,3,3,540000.0,3,114,03-2017,14.7,15,3.0,2.0,2.0,353.0,135.0,2011.0,31,-37.9105,144.73457,4,15542.0,13.199324418540456,9.651301315769187,5.8664680569332965,4.90527477843843,6.0,325
160,3,1,1500000.0,3,179,08-2016,1.6,101,2.0,2.0,2.0,0.0,159.0,1920.0,25,-37.8042,144.9845,5,4553.0,14.22097566607244,8.423541635334782,0.0,5.0689042022202315,96.0,1609
100,4,3,1395000.0,3,143,05-2017,9.9,59,4.0,3.0,4.0,590.0,,1970.0,14,-37.7302,144.9357,5,7485.0,14.148404973237604,8.920656296853728,6.380122536899765,0.0,47.0,2046
241,4,3,1616000.0,3,114,05-2017,12.4,154,4.0,2.0,2.0,668.0,,1970.0,28,-37.78198,145.11876999999996,7,9028.0,14.295464518063177,9.108086137937427,6.504288173536645,0.0,47.0,2563
188,3,3,1190000.0,1,123,09-2017,6.3,119,3.0,1.0,2.0,515.0,89.0,1955.0,31,-37.82067,144.87725,4,6543.0,13.989463865087712,8.78615105486974,6.244166900663736,4.48863636973214,62.0,1911
232,2,1,495000.0,3,191,05-2016,4.6,147,2.0,1.0,1.0,0.0,85.0,1970.0,31,-37.8157,145.0273,8,11308.0,13.112313041550827,9.33326571881348,0.0,4.442651256490317,46.0,1362
284,3,1,1000000.0,5,179,05-2016,7.4,181,3.0,2.0,1.0,176.0,,1970.0,30,-37.8563,145.0369,8,4675.0,13.815510557964274,8.449984441722787,5.170483995038151,0.0,46.0,1930
191,2,2,950000.0,5,134,06-2017,2.6,124,2.0,1.0,1.0,113.0,118.0,2012.0,25,-37.8119,144.9947,5,14949.0,13.764217263576723,9.612399686949514,4.727387818712341,4.770684624465665,5.0,1586
154,2,1,730000.0,3,144,07-2017,7.2,94,2.0,2.0,1.0,0.0,,2013.0,24,-37.88678,144.98855,8,8989.0,13.500799813124575,9.103756886573398,0.0,0.0,4.0,873
154,2,1,632000.0,4,134,07-2016,7.7,94,2.0,1.0,1.0,0.0,54.0,1970.0,24,-37.8831,144.9855,8,8989.0,13.356644673128994,9.103756886573398,0.0,3.9889840465642745,46.0,477
100,2,3,915000.0,3,125,03-2016,9.9,59,2.0,1.0,3.0,629.0,,1975.0,14,-37.7312,144.9399,5,7485.0,13.726679344257658,8.920656296853728,6.444131256700441,0.0,41.0,816
218,2,3,1172500.0,3,144,08-2016,2.5,142,2.0,1.0,1.0,195.0,,1970.0,25,-37.8084,144.9973,5,4019.0,13.974648779302571,8.2987883944492,5.272999558563747,0.0,46.0,2090
150,3,3,1000000.0,1,154,09-2017,5.2,90,3.0,1.0,2.0,399.0,105.0,1950.0,31,-37.75744,144.94945,5,7082.0,13.815510557964274,8.86531163267185,5.988961416889864,4.653960350157523,67.0,1660
234,2,1,650000.0,4,168,11-2017,11.7,148,2.0,1.0,1.0,194.0,120.0,1975.0,27,-37.8509,145.1119,8,5678.0,13.38472764187182,8.644354337032917,5.267858159063328,4.787491742782046,42.0,1947
209,2,1,456000.0,3,93,08-2016,8.0,133,2.0,1.0,0.0,0.0,,1970.0,21,-37.7557,144.9222,4,9264.0,13.030248088496522,9.133891199812776,0.0,0.0,46.0,57
100,3,3,975000.0,1,93,10-2016,9.9,59,3.0,1.0,3.0,686.0,151.0,1970.0,14,-37.7231,144.9252,5,7485.0,13.790192749979985,8.920656296853728,6.530877627725885,5.017279836814924,46.0,1607
95,3,3,700000.0,3,138,12-2017,14.5,60,3.0,1.0,1.0,530.0,,1970.0,18,-37.70598,145.07713,5,2329.0,13.458835614025542,7.753194269884341,6.272877006546167,0.0,47.0,1909
107,5,3,1300000.0,4,114,05-2017,15.5,55,5.0,3.0,2.0,771.0,,1970.0,8,-37.68166,144.77421999999999,4,5336.0,14.077874822431765,8.58223158759546,6.647688373563329,0.0,47.0,2235
278,2,1,500000.0,5,174,04-2017,11.0,172,2.0,1.0,1.0,710.0,,2010.0,31,-37.8636,145.0794,8,3052.0,13.122363377404328,8.023552392404348,6.565264970035361,0.0,7.0,1697
122,4,3,805000.0,3,109,07-2017,9.4,76,4.0,2.0,5.0,562.0,146.0,1950.0,22,-37.84384,144.84637,4,5132.0,13.5985975564007,8.543250725735527,6.331501849893691,4.983606621708336,67.0,556
149,3,1,995000.0,3,110,03-2017,1.9,89,3.0,1.0,1.0,0.0,153.0,1940.0,19,-37.8076,144.9474,5,2230.0,13.81049801614073,7.709756864454165,0.0,5.030437921392435,77.0,1450
286,2,1,805000.0,3,169,06-2016,9.7,182,3.0,1.0,1.0,209.0,,1975.0,31,-37.8125,145.0901,8,5682.0,13.5985975564007,8.645058562414134,5.342334251964811,0.0,41.0,1104
245,2,1,975000.0,1,139,03-2017,7.2,131,2.0,1.0,1.0,1764.0,106.0,1970.0,23,-37.8879,145.01198,8,4898.0,13.790192749979985,8.496582237512113,7.475339236566737,4.663439094112067,47.0,1606
74,3,3,615000.0,3,117,07-2016,12.4,45,3.0,1.0,2.0,650.0,112.0,1950.0,14,-37.7076,144.9753,5,5070.0,13.329377546788654,8.531096096585228,6.476972362889683,4.718498871295094,66.0,1710
91,2,3,532000.0,3,117,05-2017,8.8,56,2.0,2.0,1.0,220.0,,1970.0,18,-37.73549000000001,145.0487,7,2674.0,13.184398768323781,7.891330757661889,5.393627546352362,0.0,47.0,1431
281,2,1,831000.0,3,169,06-2016,5.6,179,2.0,1.0,1.0,0.0,,1970.0,31,-37.8117,145.0222,8,10331.0,13.630385073837585,9.242904362849446,0.0,0.0,46.0,2568
73,3,3,755000.0,3,123,12-2017,6.4,58,3.0,2.0,2.0,0.0,,1970.0,13,-37.78966,144.87821,4,3873.0,13.534473028231162,8.261784679514752,0.0,0.0,47.0,1074
84,3,3,710000.0,3,70,05-2017,13.0,53,3.0,1.0,2.0,587.0,,1970.0,14,-37.6995,144.905,5,8870.0,13.473020249017498,9.090430075303626,6.375024819828097,0.0,47.0,802
77,3,2,468000.0,3,143,07-2016,13.6,43,3.0,2.0,2.0,178.0,138.0,2000.0,14,-37.7087,144.8962,4,1071.0,13.056223574899784,6.976348070447749,5.181783550292085,4.927253685157205,16.0,114
286,3,3,2125000.0,1,179,07-2016,9.7,182,3.0,2.0,2.0,699.0,252.0,1985.0,31,-37.814,145.0966,8,5682.0,14.569282360340654,8.645058562414134,6.54965074223381,5.529429087511423,31.0,2624
247,2,3,1290000.0,3,134,10-2016,6.2,181,2.0,2.0,2.0,0.0,,1970.0,30,-37.8407,145.0343,8,394.0,14.070152776337855,5.976350909297934,0.0,0.0,46.0,2210
237,2,1,600000.0,4,141,08-2016,3.8,151,2.0,2.0,1.0,995.0,,1970.0,24,-37.8407,144.9383,8,8648.0,13.304684934198283,9.065083359319043,6.902742737158593,0.0,46.0,1631
128,3,3,687000.0,3,117,06-2017,12.1,68,3.0,1.0,3.0,559.0,,1970.0,18,-37.69849,145.06705,5,10175.0,13.440089571204487,9.227689010310796,6.326149473155099,0.0,47.0,735
150,3,3,942000.0,3,155,04-2017,5.9,90,3.0,1.0,0.0,358.0,,1970.0,14,-37.7642,144.9493,5,7082.0,13.7557605535585,8.86531163267185,5.8805329864007,0.0,47.0,1703
230,3,3,1590000.0,3,179,06-2017,5.3,146,3.0,1.0,1.0,563.0,,1970.0,15,-37.765570000000004,145.01051999999999,5,11364.0,14.279244574196415,9.338205742974079,6.333279628139691,0.0,47.0,2446
153,4,3,1148000.0,3,143,12-2017,8.4,93,4.0,1.0,2.0,552.0,140.0,1940.0,15,-37.728790000000004,144.98538,5,14577.0,13.953531855861648,9.587200223074012,6.313548046277095,4.941642422609304,77.0,1950
163,3,2,800000.0,5,169,06-2017,17.2,105,3.0,2.0,2.0,343.0,130.0,2010.0,27,-37.82158,145.21129,7,6871.0,13.592367006650065,8.835064935031076,5.8377304471659395,4.867534450455582,7.0,1328
141,3,3,720000.0,4,88,08-2017,9.5,85,3.0,1.0,1.0,582.0,110.0,1965.0,21,-37.76063,144.8603,4,4502.0,13.487006490992238,8.412277021466677,6.366470447731438,4.700480365792417,52.0,829
145,3,3,1400000.0,4,179,08-2017,10.1,88,3.0,2.0,3.0,818.0,193.0,2011.0,31,-37.89877,145.05132,8,7822.0,14.151982794585487,8.96469555531546,6.706862336602747,5.262690188904886,6.0,2439
195,4,3,5700000.0,3,193,12-2016,3.3,122,4.0,2.0,0.0,292.0,272.0,1880.0,30,-37.8377,144.9894,8,14887.0,15.555976732804778,9.608243627877057,5.676753802268282,5.605802066295998,136.0,2951
234,3,2,918000.0,3,95,06-2017,10.4,148,3.0,2.0,1.0,207.0,144.0,2012.0,26,-37.85682,145.10873,8,5678.0,13.729952669602628,8.644354337032917,5.332718793265369,4.969813299576001,5.0,1448
189,2,1,580000.0,5,179,03-2016,5.1,137,2.0,2.0,1.0,0.0,78.0,2012.0,24,-37.8558,144.9903,8,4380.0,13.270783382522602,8.384804003370492,0.0,4.356708826689592,4.0,2220
237,3,3,1150000.0,3,188,03-2016,3.8,151,3.0,2.0,1.0,0.0,134.0,1990.0,24,-37.8359,144.9342,8,8648.0,13.955272500339433,9.065083359319043,0.0,4.897839799950911,26.0,2279
145,4,3,1506000.0,3,179,04-2016,11.4,88,4.0,2.0,2.0,561.0,204.0,1925.0,23,-37.8934,145.0633,8,7822.0,14.224967687341977,8.96469555531546,6.329720905522696,5.318119993844216,91.0,2122
135,2,3,516000.0,1,179,09-2017,1.8,80,2.0,1.0,2.0,1044.0,79.0,1970.0,31,-37.7983,144.94687,5,6821.0,13.1538620444637,8.82776136765472,6.950814768442584,4.3694478524670215,47.0,276
211,3,3,950000.0,4,172,05-2016,13.9,132,3.0,1.0,1.0,598.0,,1970.0,23,-37.9129,145.0786,8,10969.0,13.764217263576723,9.302828391411333,6.393590753950631,0.0,46.0,1654
188,3,3,681000.0,3,109,04-2016,7.0,119,2.0,1.0,1.0,446.0,,1970.0,13,-37.8183,144.8666,4,6543.0,13.43131758513165,8.78615105486974,6.100318952020064,0.0,46.0,989
127,3,3,880000.0,3,143,10-2016,12.8,78,3.0,1.0,2.0,584.0,123.0,1980.0,21,-37.7435,144.8798,4,5629.0,13.687677186454389,8.635687085464026,6.369900982828227,4.812184355372417,36.0,1314
268,3,3,2225000.0,5,179,06-2017,6.2,168,3.0,1.0,2.0,616.0,,1920.0,31,-37.81724000000001,145.05688,8,6482.0,14.615267473582477,8.776784383701493,6.423246963533519,0.0,97.0,2735
232,4,3,2325000.0,3,179,09-2017,5.3,147,4.0,3.0,2.0,649.0,227.0,1920.0,31,-37.83508,145.0429,8,11308.0,14.659230597003594,9.33326571881348,6.47543271670409,5.424950017481403,97.0,1840
245,3,3,1940000.0,3,144,05-2017,8.5,131,3.0,2.0,2.0,439.0,,1912.0,23,-37.891999999999996,145.0103,8,4898.0,14.47819853103951,8.496582237512113,6.0844994130751715,0.0,105.0,2348
124,3,3,2000000.0,3,117,09-2016,9.2,81,4.0,1.0,1.0,973.0,,1970.0,14,-37.7284,144.9843,5,3445.0,14.508657738524219,8.144679183447758,6.880384082186005,0.0,46.0,1718
284,3,3,2500000.0,5,188,09-2017,5.9,181,3.0,2.0,2.0,395.0,149.0,1880.0,31,-37.85892,145.03731000000005,8,4675.0,14.73180128983843,8.449984441722787,5.978885764901122,5.003946305945459,137.0,2324
223,1,3,1310000.0,3,179,05-2017,10.8,143,1.0,1.0,1.0,604.0,,1999.0,28,-37.759809999999995,145.08598999999995,7,4480.0,14.085537695177335,8.40737832540903,6.403574197934815,0.0,18.0,2189
134,3,2,705000.0,3,134,11-2017,13.8,91,3.0,2.0,2.0,197.0,152.0,1970.0,22,-37.8579,144.8181,4,5301.0,13.465953081794405,8.575650760987806,5.2832037287379885,5.0238805208462765,47.0,790
268,4,3,2450000.0,5,179,05-2016,7.5,168,3.0,3.0,2.0,523.0,316.0,1955.0,31,-37.8319,145.0503,8,6482.0,14.71159858252091,8.776784383701493,6.259581464064923,5.755742213586912,61.0,2877
170,2,3,674000.0,3,168,03-2017,11.7,108,2.0,1.0,1.0,218.0,94.0,1980.0,26,-37.88093,145.10574,8,3582.0,13.420985389894444,8.183676582620658,5.384495062789089,4.543294782270004,37.0,687
192,3,3,1050000.0,1,146,07-2016,5.9,116,3.0,1.0,3.0,536.0,,1970.0,21,-37.7728,144.9076,4,6567.0,13.864300722133706,8.789812386190972,6.284134161070802,0.0,46.0,697
45,3,3,650000.0,1,119,03-2017,13.5,39,3.0,1.0,3.0,612.0,,1970.0,8,-37.7916,144.82,4,6763.0,13.38472764187182,8.81922185757494,6.416732282512326,0.0,47.0,585
235,4,3,1118000.0,3,130,06-2016,13.8,149,4.0,2.0,2.0,705.0,195.0,1970.0,28,-37.7595,145.1176,7,5420.0,13.927051932697182,8.597851094433691,6.558197802812269,5.272999558563747,46.0,1907
195,2,3,1160000.0,3,179,01-2017,2.7,122,2.0,1.0,0.0,140.0,,1970.0,30,-37.84369,144.98914,8,14887.0,13.963930563082547,9.608243627877057,4.941642422609304,0.0,47.0,1987
225,4,3,2635000.0,3,179,12-2017,4.6,137,4.0,2.0,2.0,401.0,154.0,1910.0,30,-37.85565,145.00839,8,7717.0,14.784393739957599,8.951180966457603,5.993961427306569,5.0369526024136295,107.0,2900
22,3,3,480000.0,4,11,08-2017,31.7,14,3.0,2.0,2.0,646.0,,1970.0,31,-37.56005,144.70892,4,14092.0,13.081541382884074,9.553362539461128,6.470799503782602,0.0,47.0,198
84,3,3,580000.0,3,114,11-2016,13.0,53,3.0,1.0,2.0,650.0,142.0,1960.0,14,-37.7002,144.9408,5,8870.0,13.270783382522602,9.090430075303626,6.476972362889683,4.955827057601261,56.0,246
104,3,3,975000.0,3,123,04-2017,8.2,58,3.0,1.0,0.0,318.0,,1970.0,13,-37.7955,144.8713,4,5058.0,13.790192749979985,8.52872642722991,5.762051382780177,0.0,47.0,2324
100,3,3,683500.0,3,134,05-2016,9.9,59,3.0,1.0,2.0,590.0,,1970.0,14,-37.717,144.9507,5,7485.0,13.43498193514614,8.920656296853728,6.380122536899765,0.0,46.0,726
277,2,3,1389000.0,3,179,05-2016,9.2,177,2.0,1.0,4.0,701.0,,1970.0,31,-37.7867,145.0718,8,7809.0,14.14409462173648,8.963032193662675,6.55250788703459,0.0,46.0,2345
164,3,3,1375000.0,3,164,02-2017,10.6,135,3.0,1.0,1.0,639.0,115.0,1965.0,18,-37.7502,145.0605,7,2890.0,14.133964289082808,7.969011781106478,6.459904454377535,4.74493212836325,52.0,2327
287,3,3,1622000.0,3,168,05-2017,7.7,183,3.0,2.0,2.0,446.0,,1970.0,31,-37.84473,145.09218,8,8920.0,14.299170513657495,9.096051225574055,6.100318952020064,0.0,47.0,1609
281,2,1,480000.0,5,183,06-2016,5.6,179,2.0,2.0,1.0,0.0,,2005.0,31,-37.8162,145.0592,8,10331.0,13.081541382884074,9.242904362849446,0.0,0.0,11.0,1411
96,2,3,780000.0,3,114,05-2017,10.5,56,2.0,1.0,1.0,433.0,,1970.0,18,-37.7521,145.0516,7,2947.0,13.567049198665774,7.988542982737695,6.07073772800249,0.0,47.0,989
192,4,3,890000.0,1,98,10-2016,5.9,116,4.0,1.0,1.0,300.0,185.0,1890.0,21,-37.7766,144.9143,4,6567.0,13.698976741708323,8.789812386190972,5.703782474656201,5.220355825078324,126.0,1885
273,5,3,2505000.0,3,179,05-2017,10.2,173,5.0,2.0,0.0,739.0,266.53,1927.0,31,-37.81708,145.09566,8,5457.0,14.733799292501102,8.604654467186231,6.6052979209482015,5.585486807626805,90.0,1850
237,1,1,540000.0,5,141,11-2016,3.8,151,1.0,1.0,1.0,0.0,,2000.0,24,-37.8429,144.9449,8,8648.0,13.199324418540456,9.065083359319043,0.0,0.0,16.0,2243
209,4,3,1800000.0,3,143,04-2016,8.0,133,3.0,2.0,2.0,648.0,215.0,1910.0,21,-37.7493,144.9112,4,9264.0,14.403297222866392,9.133891199812776,6.473890696352274,5.3706380281276624,106.0,2806
140,4,3,145000.0,4,179,04-2016,7.8,81,3.0,1.0,1.0,536.0,164.0,1910.0,14,-37.7555,144.9658,5,11204.0,11.884489021402711,9.324026136379999,6.284134161070802,5.099866427824199,106.0,632
145,3,3,1500000.0,3,154,09-2017,10.1,88,3.0,2.0,2.0,603.0,,1970.0,31,-37.90206,145.05598,8,7822.0,14.22097566607244,8.96469555531546,6.401917196727186,0.0,47.0,1926
26,3,3,545000.0,1,93,07-2016,15.0,21,3.0,2.0,2.0,570.0,163.0,1980.0,8,-37.7367,144.8246,4,1202.0,13.208541073645382,7.091742115095153,6.345636360828596,5.093750200806762,36.0,336
187,2,3,850000.0,5,131,01-2017,5.1,72,2.0,1.0,1.0,152.0,91.0,1910.0,13,-37.80697,144.8928,4,2417.0,13.652991628466498,7.790282380703483,5.0238805208462765,4.51085950651685,107.0,2111
281,4,3,2625000.0,4,188,03-2017,5.6,179,4.0,2.0,2.0,717.0,225.0,1890.0,31,-37.8083,145.0418,8,10331.0,14.780591454007862,9.242904362849446,6.57507584059962,5.41610040220442,127.0,2487
242,3,3,1680000.0,1,98,07-2017,7.5,133,3.0,2.0,2.0,673.0,136.0,1965.0,21,-37.76316,144.89799,4,1543.0,14.334304351379442,7.341483852363161,6.511745329644728,4.912654885736052,52.0,2629
194,4,2,860000.0,4,143,07-2016,5.2,121,4.0,2.0,1.0,95.0,97.0,1970.0,14,-37.7772,144.9653,5,11918.0,13.664687668229691,9.385805141306925,4.553876891600541,4.574710978503383,46.0,1231
287,5,3,2600000.0,5,188,03-2016,7.8,183,5.0,4.0,1.0,708.0,348.0,1940.0,31,-37.8386,145.067,8,8920.0,14.77102200299171,9.096051225574055,6.56244409369372,5.8522024797744745,76.0,2896
266,3,3,1750000.0,4,186,09-2017,16.7,164,3.0,1.0,0.0,727.0,,1970.0,31,-37.8763,145.17166,7,15321.0,14.375126345899696,9.636979715315753,6.588926477533519,0.0,47.0,2188
268,2,1,802500.0,3,179,05-2017,6.2,168,2.0,1.0,2.0,966.0,87.0,1970.0,31,-37.82524,145.05568,8,6482.0,13.595487133986309,8.776784383701493,6.873163834212518,4.465908118654584,47.0,324
206,3,3,1770000.0,3,134,10-2016,11.8,152,3.0,2.0,2.0,667.0,142.0,1950.0,23,-37.9088,145.0471,8,3578.0,14.386490104550012,8.182559264068665,6.502790045915623,4.955827057601261,66.0,1554
212,5,2,980000.0,4,143,03-2017,6.9,134,5.0,2.0,2.0,207.0,168.0,2004.0,21,-37.7615,144.9333,4,6232.0,13.795307850646754,8.737452587550584,5.332718793265369,5.123963979403259,13.0,1622
106,2,3,885000.0,3,123,08-2017,6.4,72,2.0,1.0,0.0,267.0,99.5,1890.0,13,-37.7961,144.89,4,7570.0,13.693342923990066,8.931948346431495,5.58724865840025,4.600157644164547,127.0,1370
153,3,3,700000.0,3,134,08-2016,8.8,93,3.0,1.0,2.0,562.0,,1970.0,15,-37.7339,145.0247,5,14577.0,13.458835614025542,9.587200223074012,6.331501849893691,0.0,46.0,1614
41,2,1,463000.0,3,114,09-2016,13.9,39,3.0,1.0,1.0,199.0,,1970.0,8,-37.7761,144.8164,4,2185.0,13.045482333068371,7.68937110752969,5.293304824724492,0.0,46.0,1091
286,2,1,806000.0,3,169,03-2016,9.7,182,2.0,1.0,1.0,122.0,97.0,1977.0,31,-37.8124,145.0916,8,5682.0,13.599839021488766,8.645058562414134,4.804021044733257,4.574710978503383,39.0,1104
211,3,1,800000.0,4,168,06-2016,13.9,132,3.0,2.0,2.0,252.0,,1994.0,23,-37.9085,145.0683,8,10969.0,13.592367006650065,9.302828391411333,5.529429087511423,0.0,22.0,1051
154,3,1,950000.0,3,87,05-2017,7.7,94,3.0,1.0,1.0,0.0,,1970.0,24,-37.8794,144.9804,8,8989.0,13.764217263576723,9.103756886573398,0.0,0.0,47.0,2118
218,3,2,900000.0,3,124,03-2017,2.5,142,3.0,2.0,2.0,0.0,,2010.0,25,-37.8093,144.9959,5,4019.0,13.710150042306449,8.2987883944492,0.0,0.0,7.0,2407
211,2,3,1120000.0,3,134,06-2016,13.9,132,3.0,1.0,2.0,678.0,,1970.0,23,-37.9146,145.0767,8,10969.0,13.928839243271277,9.302828391411333,6.519147287940395,0.0,46.0,1912
122,3,3,620000.0,1,80,08-2016,11.1,76,5.0,2.0,2.0,276.0,100.0,2010.0,22,-37.8262,144.8443,4,5132.0,13.337474757021274,8.543250725735527,5.62040086571715,4.605170185988092,6.0,1359
141,3,1,665000.0,3,93,04-2016,10.5,85,3.0,2.0,1.0,289.0,,1970.0,21,-37.7644,144.8657,4,4502.0,13.407542319637992,8.412277021466677,5.666426688112432,0.0,46.0,667
166,4,3,895000.0,1,105,05-2017,18.0,104,4.0,3.0,2.0,792.0,233.0,1995.0,16,-37.689659999999996,145.14649,7,2346.0,13.704578997256993,7.76046702921342,6.674561391814426,5.4510384535657,22.0,1363
209,2,1,390000.0,5,143,06-2016,8.0,133,2.0,1.0,1.0,0.0,66.0,1970.0,21,-37.7554,144.9127,4,9264.0,12.873902018105829,9.133891199812776,0.0,4.189654742026425,46.0,62
273,3,3,1652000.0,3,191,05-2017,11.2,173,3.0,2.0,2.0,368.0,150.0,1970.0,31,-37.8176,145.0882,8,5457.0,14.31749723306306,8.604654467186231,5.908082938168931,5.0106352940962555,47.0,2787
83,2,2,521000.0,3,88,03-2017,12.0,49,2.0,1.0,1.0,0.0,94.0,2009.0,15,-37.7106,145.00177,5,21650.0,13.163505320735505,9.982760733430636,0.0,4.543294782270004,8.0,372
231,3,2,750000.0,3,114,04-2016,7.9,156,3.0,1.0,1.0,110.0,,1990.0,18,-37.765,145.0407,7,5549.0,13.527828485512494,8.621373010325902,4.700480365792417,0.0,26.0,2040
113,4,3,810000.0,1,74,06-2017,20.4,64,4.0,2.0,3.0,990.0,,1970.0,4,-37.6579,144.90523000000005,5,4864.0,13.604789526648622,8.489616423646003,6.897704943128636,0.0,47.0,1117
179,2,1,420000.0,1,144,07-2016,8.7,116,2.0,1.0,2.0,5661.0,103.0,1940.0,13,-37.773,144.8806,4,4918.0,12.948009990259552,8.500657222776137,8.64135583403666,4.634728988229636,76.0,97
191,4,3,905000.0,3,144,05-2016,2.6,124,4.0,1.0,0.0,254.0,124.0,1890.0,25,-37.8201,144.9898,5,14949.0,13.715690222682063,9.612399686949514,5.537334267018537,4.820281565605037,126.0,1398
197,3,3,926000.0,3,174,01-2017,15.4,123,3.0,1.0,0.0,738.0,,1954.0,27,-37.813759999999995,145.17641,7,4973.0,13.738629513628316,8.511778558714738,6.6039438246004725,0.0,63.0,1475
286,3,2,1472000.0,3,169,07-2016,9.7,182,3.0,2.0,2.0,306.0,170.0,1995.0,31,-37.8106,145.0848,8,5682.0,14.202132578270959,8.645058562414134,5.723585101952381,5.135798437050262,21.0,2527
48,4,3,865000.0,3,117,06-2017,17.9,31,4.0,2.0,2.0,612.0,236.0,2013.0,5,-37.65478,145.05199,5,10529.0,13.670484785914017,9.26188863385676,6.416732282512326,5.4638318050256105,4.0,1270
100,2,3,478000.0,3,143,05-2017,8.5,59,2.0,1.0,1.0,0.0,73.0,1960.0,14,-37.72436,144.94855,5,7485.0,13.077366011473593,8.920656296853728,0.0,4.290459441148391,57.0,507
232,2,1,440000.0,1,179,10-2016,4.6,147,2.0,1.0,1.0,0.0,52.0,1970.0,31,-37.8192,145.0385,8,11308.0,12.994530005894443,9.33326571881348,0.0,3.9512437185814275,46.0,131
74,3,3,605000.0,3,93,09-2016,12.4,45,3.0,1.0,2.0,531.0,,1970.0,14,-37.7022,144.9669,5,5070.0,13.312983737012978,8.531096096585228,6.274762021241939,0.0,46.0,575
124,2,3,820000.0,1,143,12-2016,9.2,81,2.0,1.0,4.0,629.0,120.0,1960.0,14,-37.7276,144.9688,5,3445.0,13.617059619240436,8.144679183447758,6.444131256700441,4.787491742782046,56.0,1143
140,3,3,935500.0,3,93,04-2017,7.8,81,3.0,1.0,2.0,386.0,,1970.0,14,-37.7364,144.96,5,11204.0,13.74883642469628,9.324026136379999,5.955837369464831,0.0,47.0,1569
