Suburb,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Pricelog,Propertycountlog,Landsizelog,BuildingArealog,Age,stname
103,4,3,1395000.0,4,130,05-2017,9.9,60,4.0,3.0,4.0,590.0,,1970.0,8,-37.7302,144.9357,1,7485.0,14.148404973237604,8.920656296853728,6.380122536899765,0.0,47.0,1677
228,4,3,1616000.0,4,168,05-2017,12.4,150,4.0,2.0,2.0,668.0,,1970.0,30,-37.78198,145.11876999999996,6,9028.0,14.295464518063177,9.108086137937427,6.504288173536645,0.0,47.0,1758
97,3,3,1190000.0,1,80,09-2017,6.3,54,3.0,1.0,2.0,515.0,89.0,1955.0,29,-37.82067,144.87725,3,6543.0,13.989463865087712,8.78615105486974,6.244166900663736,4.48863636973214,62.0,742
69,2,1,495000.0,4,189,05-2016,4.6,38,2.0,1.0,1.0,0.0,85.0,1970.0,29,-37.8157,145.0273,4,11308.0,13.112313041550827,9.33326571881348,0.0,4.442651256490317,46.0,1839
205,3,1,1000000.0,3,139,05-2016,7.4,135,3.0,2.0,1.0,176.0,,1970.0,6,-37.8563,145.0369,4,4675.0,13.815510557964274,8.449984441722787,5.170483995038151,0.0,46.0,1781
19,2,2,950000.0,3,112,06-2017,2.6,15,2.0,1.0,1.0,113.0,118.0,2012.0,3,-37.8119,144.9947,1,14949.0,13.764217263576723,9.612399686949514,4.727387818712341,4.770684624465665,5.0,1099
9,2,1,730000.0,4,97,07-2017,7.2,7,2.0,2.0,1.0,0.0,,2013.0,2,-37.88678,144.98855,4,8989.0,13.500799813124575,9.103756886573398,0.0,0.0,4.0,5188
9,2,1,632000.0,5,112,07-2016,7.7,7,2.0,1.0,1.0,0.0,54.0,1970.0,2,-37.8831,144.9855,4,8989.0,13.356644673128994,9.103756886573398,0.0,3.9889840465642745,46.0,68
103,2,3,915000.0,4,128,03-2016,9.9,60,2.0,1.0,3.0,629.0,,1975.0,8,-37.7312,144.9399,1,7485.0,13.726679344257658,8.920656296853728,6.444131256700441,0.0,41.0,636
26,2,3,1172500.0,4,97,08-2016,2.5,18,2.0,1.0,1.0,195.0,,1970.0,3,-37.8084,144.9973,1,4019.0,13.974648779302571,8.2987883944492,5.272999558563747,0.0,46.0,1929
48,3,3,1000000.0,1,104,09-2017,5.2,30,3.0,1.0,2.0,399.0,105.0,1950.0,29,-37.75744,144.94945,1,7082.0,13.815510557964274,8.86531163267185,5.988961416889864,4.653960350157523,67.0,846
188,2,1,650000.0,5,162,11-2017,11.7,116,2.0,1.0,1.0,194.0,120.0,1975.0,20,-37.8509,145.1119,4,5678.0,13.38472764187182,8.644354337032917,5.267858159063328,4.787491742782046,42.0,1672
161,2,1,456000.0,4,121,08-2016,8.0,106,2.0,1.0,0.0,0.0,,1970.0,13,-37.7557,144.9222,3,9264.0,13.030248088496522,9.133891199812776,0.0,0.0,46.0,2404
103,3,3,975000.0,1,121,10-2016,9.9,60,3.0,1.0,3.0,686.0,151.0,1970.0,8,-37.7231,144.9252,1,7485.0,13.790192749979985,8.920656296853728,6.530877627725885,5.017279836814924,46.0,2152
100,3,3,700000.0,4,174,12-2017,14.5,56,3.0,1.0,1.0,530.0,,1970.0,16,-37.70598,145.07713,1,2329.0,13.458835614025542,7.753194269884341,6.272877006546167,0.0,47.0,955
288,5,3,1300000.0,5,168,05-2017,15.5,168,5.0,3.0,2.0,771.0,,1970.0,9,-37.68166,144.77421999999999,3,5336.0,14.077874822431765,8.58223158759546,6.647688373563329,0.0,47.0,3868
267,2,1,500000.0,3,165,04-2017,11.0,157,2.0,1.0,1.0,710.0,,2010.0,29,-37.8636,145.0794,4,3052.0,13.122363377404328,8.023552392404348,6.565264970035361,0.0,7.0,1155
185,4,3,805000.0,4,116,07-2017,9.4,113,4.0,2.0,5.0,562.0,146.0,1950.0,14,-37.84384,144.84637,3,5132.0,13.5985975564007,8.543250725735527,6.331501849893691,4.983606621708336,67.0,1693
77,3,1,995000.0,4,76,03-2017,1.9,42,3.0,1.0,1.0,0.0,153.0,1940.0,1,-37.8076,144.9474,1,2230.0,13.81049801614073,7.709756864454165,0.0,5.030437921392435,77.0,760
268,2,1,805000.0,4,151,06-2016,9.7,174,3.0,1.0,1.0,209.0,,1975.0,29,-37.8125,145.0901,4,5682.0,13.5985975564007,8.645058562414134,5.342334251964811,0.0,41.0,617
206,2,1,975000.0,1,105,03-2017,7.2,112,2.0,1.0,1.0,1764.0,106.0,1970.0,10,-37.8879,145.01198,4,4898.0,13.790192749979985,8.496582237512113,7.475339236566737,4.663439094112067,47.0,871
78,3,3,615000.0,4,132,07-2016,12.4,43,3.0,1.0,2.0,650.0,112.0,1950.0,8,-37.7076,144.9753,1,5070.0,13.329377546788654,8.531096096585228,6.476972362889683,4.718498871295094,66.0,702
16,2,3,532000.0,4,132,05-2017,8.8,24,2.0,2.0,1.0,220.0,,1970.0,16,-37.73549000000001,145.0487,6,2674.0,13.184398768323781,7.891330757661889,5.393627546352362,0.0,47.0,1913
239,2,1,831000.0,4,151,06-2016,5.6,156,2.0,1.0,1.0,0.0,,1970.0,29,-37.8117,145.0222,4,10331.0,13.630385073837585,9.242904362849446,0.0,0.0,46.0,2073
50,3,3,755000.0,4,80,12-2017,6.4,41,3.0,2.0,2.0,0.0,,1970.0,4,-37.78966,144.87821,3,3873.0,13.534473028231162,8.261784679514752,0.0,0.0,47.0,2159
74,3,3,710000.0,4,78,05-2017,13.0,59,3.0,1.0,2.0,587.0,,1970.0,8,-37.6995,144.905,1,8870.0,13.473020249017498,9.090430075303626,6.375024819828097,0.0,47.0,2175
199,3,2,468000.0,4,130,07-2016,13.6,105,3.0,2.0,2.0,178.0,138.0,2000.0,8,-37.7087,144.8962,3,1071.0,13.056223574899784,6.976348070447749,5.181783550292085,4.927253685157205,16.0,1809
268,3,3,2125000.0,1,139,07-2016,9.7,174,3.0,2.0,2.0,699.0,252.0,1985.0,29,-37.814,145.0966,4,5682.0,14.569282360340654,8.645058562414134,6.54965074223381,5.529429087511423,31.0,2771
300,2,3,1290000.0,4,112,10-2016,6.2,135,2.0,2.0,2.0,0.0,,1970.0,6,-37.8407,145.0343,4,394.0,14.070152776337855,5.976350909297934,0.0,0.0,46.0,3857
67,2,1,600000.0,5,37,08-2016,3.8,36,2.0,2.0,1.0,995.0,,1970.0,2,-37.8407,144.9383,4,8648.0,13.304684934198283,9.065083359319043,6.902742737158593,0.0,46.0,402
221,3,3,687000.0,4,132,06-2017,12.1,118,3.0,1.0,3.0,559.0,,1970.0,16,-37.69849,145.06705,1,10175.0,13.440089571204487,9.227689010310796,6.326149473155099,0.0,47.0,5150
48,3,3,942000.0,4,153,04-2017,5.9,30,3.0,1.0,0.0,358.0,,1970.0,8,-37.7642,144.9493,1,7082.0,13.7557605535585,8.86531163267185,5.8805329864007,0.0,47.0,1120
82,3,3,1590000.0,4,139,06-2017,5.3,46,3.0,1.0,1.0,563.0,,1970.0,5,-37.765570000000004,145.01051999999999,1,11364.0,14.279244574196415,9.338205742974079,6.333279628139691,0.0,47.0,3386
105,4,3,1148000.0,4,130,12-2017,8.4,61,4.0,1.0,2.0,552.0,140.0,1940.0,5,-37.728790000000004,144.98538,1,14577.0,13.953531855861648,9.587200223074012,6.313548046277095,4.941642422609304,77.0,1663
187,3,2,800000.0,3,151,06-2017,17.2,115,3.0,2.0,2.0,343.0,130.0,2010.0,20,-37.82158,145.21129,6,6871.0,13.592367006650065,8.835064935031076,5.8377304471659395,4.867534450455582,7.0,1757
174,3,3,720000.0,5,140,08-2017,9.5,100,3.0,1.0,1.0,582.0,110.0,1965.0,13,-37.76063,144.8603,3,4502.0,13.487006490992238,8.412277021466677,6.366470447731438,4.700480365792417,52.0,972
64,3,3,1400000.0,5,139,08-2017,10.1,37,3.0,2.0,3.0,818.0,193.0,2011.0,29,-37.89877,145.05132,4,7822.0,14.151982794585487,8.96469555531546,6.706862336602747,5.262690188904886,6.0,1643
10,4,3,5700000.0,4,95,12-2016,3.3,8,4.0,2.0,0.0,292.0,272.0,1880.0,6,-37.8377,144.9894,4,14887.0,15.555976732804778,9.608243627877057,5.676753802268282,5.605802066295998,136.0,3295
188,3,2,918000.0,4,166,06-2017,10.4,116,3.0,2.0,1.0,207.0,144.0,2012.0,11,-37.85682,145.10873,4,5678.0,13.729952669602628,8.644354337032917,5.332718793265369,4.969813299576001,5.0,1968
8,2,1,580000.0,3,139,03-2016,5.1,16,2.0,2.0,1.0,0.0,78.0,2012.0,2,-37.8558,144.9903,4,4380.0,13.270783382522602,8.384804003370492,0.0,4.356708826689592,4.0,1782
67,3,3,1150000.0,4,184,03-2016,3.8,36,3.0,2.0,1.0,0.0,134.0,1990.0,2,-37.8359,144.9342,4,8648.0,13.955272500339433,9.065083359319043,0.0,4.897839799950911,26.0,2051
64,4,3,1506000.0,4,139,04-2016,11.4,37,4.0,2.0,2.0,561.0,204.0,1925.0,10,-37.8934,145.0633,4,7822.0,14.224967687341977,8.96469555531546,6.329720905522696,5.318119993844216,91.0,2258
5,2,3,516000.0,1,139,09-2017,1.8,4,2.0,1.0,2.0,1044.0,79.0,1970.0,29,-37.7983,144.94687,1,6821.0,13.1538620444637,8.82776136765472,6.950814768442584,4.3694478524670215,47.0,244
193,3,3,950000.0,5,106,05-2016,13.9,121,3.0,1.0,1.0,598.0,,1970.0,10,-37.9129,145.0786,4,10969.0,13.764217263576723,9.302828391411333,6.393590753950631,0.0,46.0,3707
97,3,3,681000.0,4,116,04-2016,7.0,54,2.0,1.0,1.0,446.0,,1970.0,4,-37.8183,144.8666,3,6543.0,13.43131758513165,8.78615105486974,6.100318952020064,0.0,46.0,1421
172,3,3,880000.0,4,130,10-2016,12.8,98,3.0,1.0,2.0,584.0,123.0,1980.0,13,-37.7435,144.8798,3,5629.0,13.687677186454389,8.635687085464026,6.369900982828227,4.812184355372417,36.0,1318
158,3,3,2225000.0,3,139,06-2017,6.2,90,3.0,1.0,2.0,616.0,,1920.0,29,-37.81724000000001,145.05688,4,6482.0,14.615267473582477,8.776784383701493,6.423246963533519,0.0,97.0,902
69,4,3,2325000.0,4,139,09-2017,5.3,38,4.0,3.0,2.0,649.0,227.0,1920.0,29,-37.83508,145.0429,4,11308.0,14.659230597003594,9.33326571881348,6.47543271670409,5.424950017481403,97.0,1575
206,3,3,1940000.0,4,97,05-2017,8.5,112,3.0,2.0,2.0,439.0,,1912.0,10,-37.891999999999996,145.0103,4,4898.0,14.47819853103951,8.496582237512113,6.0844994130751715,0.0,105.0,1065
76,3,3,2000000.0,4,132,09-2016,9.2,55,4.0,1.0,1.0,973.0,,1970.0,8,-37.7284,144.9843,1,3445.0,14.508657738524219,8.144679183447758,6.880384082186005,0.0,46.0,1093
205,3,3,2500000.0,3,184,09-2017,5.9,135,3.0,2.0,2.0,395.0,149.0,1880.0,29,-37.85892,145.03731000000005,4,4675.0,14.73180128983843,8.449984441722787,5.978885764901122,5.003946305945459,137.0,3103
301,1,3,1310000.0,4,139,05-2017,10.8,191,1.0,1.0,1.0,604.0,,1999.0,30,-37.759809999999995,145.08598999999995,6,4480.0,14.085537695177335,8.40737832540903,6.403574197934815,0.0,18.0,948
65,3,2,705000.0,4,112,11-2017,13.8,51,3.0,2.0,2.0,197.0,152.0,1970.0,14,-37.8579,144.8181,3,5301.0,13.465953081794405,8.575650760987806,5.2832037287379885,5.0238805208462765,47.0,2173
158,4,3,2450000.0,3,139,05-2016,7.5,90,3.0,3.0,2.0,523.0,316.0,1955.0,29,-37.8319,145.0503,4,6482.0,14.71159858252091,8.776784383701493,6.259581464064923,5.755742213586912,61.0,3393
108,2,3,674000.0,4,162,03-2017,11.7,65,2.0,1.0,1.0,218.0,94.0,1980.0,11,-37.88093,145.10574,4,3582.0,13.420985389894444,8.183676582620658,5.384495062789089,4.543294782270004,37.0,468
141,3,3,1050000.0,1,142,07-2016,5.9,81,3.0,1.0,3.0,536.0,,1970.0,13,-37.7728,144.9076,3,6567.0,13.864300722133706,8.789812386190972,6.284134161070802,0.0,46.0,1124
110,3,3,650000.0,1,182,03-2017,13.5,68,3.0,1.0,3.0,612.0,,1970.0,9,-37.7916,144.82,3,6763.0,13.38472764187182,8.81922185757494,6.416732282512326,0.0,47.0,1901
235,4,3,1118000.0,4,133,06-2016,13.8,155,4.0,2.0,2.0,705.0,195.0,1970.0,30,-37.7595,145.1176,6,5420.0,13.927051932697182,8.597851094433691,6.558197802812269,5.272999558563747,46.0,2822
10,2,3,1160000.0,4,139,01-2017,2.7,8,2.0,1.0,0.0,140.0,,1970.0,6,-37.84369,144.98914,4,14887.0,13.963930563082547,9.608243627877057,4.941642422609304,0.0,47.0,930
27,4,3,2635000.0,4,139,12-2017,4.6,16,4.0,2.0,2.0,401.0,154.0,1910.0,6,-37.85565,145.00839,4,7717.0,14.784393739957599,8.951180966457603,5.993961427306569,5.0369526024136295,107.0,2195
148,3,3,480000.0,5,176,08-2017,31.7,84,3.0,2.0,2.0,646.0,,1970.0,29,-37.56005,144.70892,3,14092.0,13.081541382884074,9.553362539461128,6.470799503782602,0.0,47.0,3784
74,3,3,580000.0,4,168,11-2016,13.0,59,3.0,1.0,2.0,650.0,142.0,1960.0,8,-37.7002,144.9408,1,8870.0,13.270783382522602,9.090430075303626,6.476972362889683,4.955827057601261,56.0,1941
120,3,3,975000.0,4,80,04-2017,8.2,41,3.0,1.0,0.0,318.0,,1970.0,4,-37.7955,144.8713,3,5058.0,13.790192749979985,8.52872642722991,5.762051382780177,0.0,47.0,3103
103,3,3,683500.0,4,112,05-2016,9.9,60,3.0,1.0,2.0,590.0,,1970.0,8,-37.717,144.9507,1,7485.0,13.43498193514614,8.920656296853728,6.380122536899765,0.0,46.0,568
269,2,3,1389000.0,4,139,05-2016,9.2,175,2.0,1.0,4.0,701.0,,1970.0,29,-37.7867,145.0718,4,7809.0,14.14409462173648,8.963032193662675,6.55250788703459,0.0,46.0,3897
109,3,3,1375000.0,4,161,02-2017,10.6,119,3.0,1.0,1.0,639.0,115.0,1965.0,16,-37.7502,145.0605,6,2890.0,14.133964289082808,7.969011781106478,6.459904454377535,4.74493212836325,52.0,2690
271,3,3,1622000.0,4,162,05-2017,7.7,176,3.0,2.0,2.0,446.0,,1970.0,29,-37.84473,145.09218,4,8920.0,14.299170513657495,9.096051225574055,6.100318952020064,0.0,47.0,1210
239,2,1,480000.0,3,158,06-2016,5.6,156,2.0,2.0,1.0,0.0,,2005.0,29,-37.8162,145.0592,4,10331.0,13.081541382884074,9.242904362849446,0.0,0.0,11.0,3635
52,2,3,780000.0,4,168,05-2017,10.5,24,2.0,1.0,1.0,433.0,,1970.0,16,-37.7521,145.0516,6,2947.0,13.567049198665774,7.988542982737695,6.07073772800249,0.0,47.0,1421
141,4,3,890000.0,1,219,10-2016,5.9,81,4.0,1.0,1.0,300.0,185.0,1890.0,13,-37.7766,144.9143,3,6567.0,13.698976741708323,8.789812386190972,5.703782474656201,5.220355825078324,126.0,2117
240,5,3,2505000.0,4,139,05-2017,10.2,152,5.0,2.0,0.0,739.0,266.53,1927.0,29,-37.81708,145.09566,4,5457.0,14.733799292501102,8.604654467186231,6.6052979209482015,5.585486807626805,90.0,2465
67,1,1,540000.0,3,37,11-2016,3.8,36,1.0,1.0,1.0,0.0,,2000.0,2,-37.8429,144.9449,4,8648.0,13.199324418540456,9.065083359319043,0.0,0.0,16.0,883
161,4,3,1800000.0,4,130,04-2016,8.0,106,3.0,2.0,2.0,648.0,215.0,1910.0,13,-37.7493,144.9112,3,9264.0,14.403297222866392,9.133891199812776,6.473890696352274,5.3706380281276624,106.0,1962
99,4,3,145000.0,5,139,04-2016,7.8,55,3.0,1.0,1.0,536.0,164.0,1910.0,8,-37.7555,144.9658,1,11204.0,11.884489021402711,9.324026136379999,6.284134161070802,5.099866427824199,106.0,1373
64,3,3,1500000.0,4,104,09-2017,10.1,37,3.0,2.0,2.0,603.0,,1970.0,29,-37.90206,145.05598,4,7822.0,14.22097566607244,8.96469555531546,6.401917196727186,0.0,47.0,1694
248,3,3,545000.0,1,121,07-2016,15.0,91,3.0,2.0,2.0,570.0,163.0,1980.0,9,-37.7367,144.8246,3,1202.0,13.208541073645382,7.091742115095153,6.345636360828596,5.093750200806762,36.0,2373
98,2,3,850000.0,3,113,01-2017,5.1,23,2.0,1.0,1.0,152.0,91.0,1910.0,4,-37.80697,144.8928,3,2417.0,13.652991628466498,7.790282380703483,5.0238805208462765,4.51085950651685,107.0,1396
239,4,3,2625000.0,5,184,03-2017,5.6,156,4.0,2.0,2.0,717.0,225.0,1890.0,29,-37.8083,145.0418,4,10331.0,14.780591454007862,9.242904362849446,6.57507584059962,5.41610040220442,127.0,2520
190,3,3,1680000.0,1,219,07-2017,7.5,106,3.0,2.0,2.0,673.0,136.0,1965.0,13,-37.76316,144.89799,3,1543.0,14.334304351379442,7.341483852363161,6.511745329644728,4.912654885736052,52.0,1767
80,4,2,860000.0,5,130,07-2016,5.2,44,4.0,2.0,1.0,95.0,97.0,1970.0,8,-37.7772,144.9653,1,11918.0,13.664687668229691,9.385805141306925,4.553876891600541,4.574710978503383,46.0,189
271,5,3,2600000.0,3,184,03-2016,7.8,176,5.0,4.0,1.0,708.0,348.0,1940.0,29,-37.8386,145.067,4,8920.0,14.77102200299171,9.096051225574055,6.56244409369372,5.8522024797744745,76.0,3429
139,3,3,1750000.0,5,228,09-2017,16.7,108,3.0,1.0,0.0,727.0,,1970.0,29,-37.8763,145.17166,6,15321.0,14.375126345899696,9.636979715315753,6.588926477533519,0.0,47.0,1760
158,2,1,802500.0,4,139,05-2017,6.2,90,2.0,1.0,2.0,966.0,87.0,1970.0,29,-37.82524,145.05568,4,6482.0,13.595487133986309,8.776784383701493,6.873163834212518,4.465908118654584,47.0,1455
123,3,3,1770000.0,4,112,10-2016,11.8,124,3.0,2.0,2.0,667.0,142.0,1950.0,10,-37.9088,145.0471,4,3578.0,14.386490104550012,8.182559264068665,6.502790045915623,4.955827057601261,66.0,1247
137,5,2,980000.0,5,130,03-2017,6.9,79,5.0,2.0,2.0,207.0,168.0,2004.0,13,-37.7615,144.9333,3,6232.0,13.795307850646754,8.737452587550584,5.332718793265369,5.123963979403259,13.0,2445
20,2,3,885000.0,4,80,08-2017,6.4,23,2.0,1.0,0.0,267.0,99.5,1890.0,4,-37.7961,144.89,3,7570.0,13.693342923990066,8.931948346431495,5.58724865840025,4.600157644164547,127.0,628
105,3,3,700000.0,4,112,08-2016,8.8,61,3.0,1.0,2.0,562.0,,1970.0,5,-37.7339,145.0247,1,14577.0,13.458835614025542,9.587200223074012,6.331501849893691,0.0,46.0,487
45,2,1,463000.0,4,168,09-2016,13.9,68,3.0,1.0,1.0,199.0,,1970.0,9,-37.7761,144.8164,3,2185.0,13.045482333068371,7.68937110752969,5.293304824724492,0.0,46.0,1713
268,2,1,806000.0,4,151,03-2016,9.7,174,2.0,1.0,1.0,122.0,97.0,1977.0,29,-37.8124,145.0916,4,5682.0,13.599839021488766,8.645058562414134,4.804021044733257,4.574710978503383,39.0,617
193,3,1,800000.0,5,162,06-2016,13.9,121,3.0,2.0,2.0,252.0,,1994.0,10,-37.9085,145.0683,4,10969.0,13.592367006650065,9.302828391411333,5.529429087511423,0.0,22.0,1181
9,3,1,950000.0,4,33,05-2017,7.7,7,3.0,1.0,1.0,0.0,,1970.0,2,-37.8794,144.9804,4,8989.0,13.764217263576723,9.103756886573398,0.0,0.0,47.0,2174
26,3,2,900000.0,4,54,03-2017,2.5,18,3.0,2.0,2.0,0.0,,2010.0,3,-37.8093,144.9959,1,4019.0,13.710150042306449,8.2987883944492,0.0,0.0,7.0,920
193,2,3,1120000.0,4,112,06-2016,13.9,121,3.0,1.0,2.0,678.0,,1970.0,10,-37.9146,145.0767,4,10969.0,13.928839243271277,9.302828391411333,6.519147287940395,0.0,46.0,2244
185,3,3,620000.0,1,55,08-2016,11.1,113,5.0,2.0,2.0,276.0,100.0,2010.0,14,-37.8262,144.8443,3,5132.0,13.337474757021274,8.543250725735527,5.62040086571715,4.605170185988092,6.0,1083
174,3,1,665000.0,4,121,04-2016,10.5,100,3.0,2.0,1.0,289.0,,1970.0,13,-37.7644,144.8657,3,4502.0,13.407542319637992,8.412277021466677,5.666426688112432,0.0,46.0,3076
251,4,3,895000.0,1,169,05-2017,18.0,146,4.0,3.0,2.0,792.0,233.0,1995.0,25,-37.689659999999996,145.14649,6,2346.0,13.704578997256993,7.76046702921342,6.674561391814426,5.4510384535657,22.0,2587
161,2,1,390000.0,3,130,06-2016,8.0,106,2.0,1.0,1.0,0.0,66.0,1970.0,13,-37.7554,144.9127,3,9264.0,12.873902018105829,9.133891199812776,0.0,4.189654742026425,46.0,169
240,3,3,1652000.0,4,189,05-2017,11.2,152,3.0,2.0,2.0,368.0,150.0,1970.0,29,-37.8176,145.0882,4,5457.0,14.31749723306306,8.604654467186231,5.908082938168931,5.0106352940962555,47.0,2980
81,2,2,521000.0,4,140,03-2017,12.0,45,2.0,1.0,1.0,0.0,94.0,2009.0,5,-37.7106,145.00177,1,21650.0,13.163505320735505,9.982760733430636,0.0,4.543294782270004,8.0,856
200,3,2,750000.0,4,168,04-2016,7.9,148,3.0,1.0,1.0,110.0,,1990.0,16,-37.765,145.0407,6,5549.0,13.527828485512494,8.621373010325902,4.700480365792417,0.0,26.0,1578
287,4,3,810000.0,1,111,06-2017,20.4,184,4.0,2.0,3.0,990.0,,1970.0,17,-37.6579,144.90523000000005,1,4864.0,13.604789526648622,8.489616423646003,6.897704943128636,0.0,47.0,3560
143,2,1,420000.0,1,97,07-2016,8.7,81,2.0,1.0,2.0,5661.0,103.0,1940.0,4,-37.773,144.8806,3,4918.0,12.948009990259552,8.500657222776137,8.64135583403666,4.634728988229636,76.0,647
19,4,3,905000.0,4,97,05-2016,2.6,15,4.0,1.0,0.0,254.0,124.0,1890.0,3,-37.8201,144.9898,1,14949.0,13.715690222682063,9.612399686949514,5.537334267018537,4.820281565605037,126.0,611
150,3,3,926000.0,4,165,01-2017,15.4,140,3.0,1.0,0.0,738.0,,1954.0,20,-37.813759999999995,145.17641,6,4973.0,13.738629513628316,8.511778558714738,6.6039438246004725,0.0,63.0,2926
268,3,2,1472000.0,4,151,07-2016,9.7,174,3.0,2.0,2.0,306.0,170.0,1995.0,29,-37.8106,145.0848,4,5682.0,14.202132578270959,8.645058562414134,5.723585101952381,5.135798437050262,21.0,2528
149,4,3,865000.0,4,132,06-2017,17.9,85,4.0,2.0,2.0,612.0,236.0,2013.0,23,-37.65478,145.05199,1,10529.0,13.670484785914017,9.26188863385676,6.416732282512326,5.4638318050256105,4.0,3143
103,2,3,478000.0,4,130,05-2017,8.5,60,2.0,1.0,1.0,0.0,73.0,1960.0,8,-37.72436,144.94855,1,7485.0,13.077366011473593,8.920656296853728,0.0,4.290459441148391,57.0,1762
69,2,1,440000.0,1,139,10-2016,4.6,38,2.0,1.0,1.0,0.0,52.0,1970.0,29,-37.8192,145.0385,4,11308.0,12.994530005894443,9.33326571881348,0.0,3.9512437185814275,46.0,378
78,3,3,605000.0,4,121,09-2016,12.4,43,3.0,1.0,2.0,531.0,,1970.0,8,-37.7022,144.9669,1,5070.0,13.312983737012978,8.531096096585228,6.274762021241939,0.0,46.0,3033
76,2,3,820000.0,1,130,12-2016,9.2,55,2.0,1.0,4.0,629.0,120.0,1960.0,8,-37.7276,144.9688,1,3445.0,13.617059619240436,8.144679183447758,6.444131256700441,4.787491742782046,56.0,1276
99,3,3,935500.0,4,121,04-2017,7.8,55,3.0,1.0,2.0,386.0,,1970.0,8,-37.7364,144.96,1,11204.0,13.74883642469628,9.324026136379999,5.955837369464831,0.0,47.0,364
269,3,3,980000.0,1,165,05-2016,9.2,175,3.0,1.0,1.0,542.0,,1970.0,29,-37.7832,145.0779,4,7809.0,13.795307850646754,8.963032193662675,6.295266001439646,0.0,46.0,3445
110,3,3,660000.0,4,150,03-2017,13.5,68,3.0,1.0,4.0,700.0,,1970.0,9,-37.7845,144.8131,3,6763.0,13.399995114002609,8.81922185757494,6.551080335043404,0.0,47.0,5120
201,2,1,543000.0,4,109,08-2017,8.0,122,2.0,1.0,1.0,0.0,78.0,1974.0,14,-37.8536,144.8981,3,6380.0,13.204864598916073,8.760923376338836,0.0,4.356708826689592,43.0,105
59,4,3,800000.0,5,133,09-2017,21.3,66,4.0,2.0,2.0,650.0,112.0,1960.0,29,-37.80103,145.25368,6,4407.0,13.592367006650065,8.390949464841986,6.476972362889683,4.718498871295094,57.0,1034
99,4,3,1000000.0,4,121,09-2017,6.7,55,4.0,2.0,1.0,343.0,,1970.0,29,-37.74234000000001,144.95168999999999,1,11204.0,13.815510557964274,9.324026136379999,5.8377304471659395,0.0,47.0,734
38,3,3,1326000.0,4,130,05-2017,1.6,27,3.0,2.0,2.0,718.0,,2006.0,3,-37.8065,144.9781,1,5825.0,14.097677449727945,8.669914278433902,6.576469569048224,0.0,11.0,854
78,2,3,830000.0,5,78,07-2017,13.1,43,2.0,1.0,1.0,779.0,102.0,1950.0,8,-37.71532,144.96508,1,5070.0,13.62918097977278,8.531096096585228,6.658011045870748,4.624972813284271,67.0,2176
75,3,3,2100000.0,1,184,04-2016,3.3,57,2.0,1.0,1.0,120.0,123.0,1900.0,2,-37.8427,144.9546,4,3280.0,14.557447902693651,8.09559870137819,4.787491742782046,4.812184355372417,116.0,463
246,3,3,1403000.0,4,149,10-2016,13.7,145,3.0,1.0,2.0,495.0,,1970.0,28,-37.9428,145.0092,4,5454.0,14.154123359084599,8.604104563405533,6.20455776256869,0.0,46.0,3188
135,3,3,752500.0,4,130,05-2017,10.4,92,3.0,2.0,1.0,468.0,144.0,1970.0,9,-37.72203,144.85994,3,1119.0,13.531156275605168,7.020190708311925,6.148468295917647,4.969813299576001,47.0,2289
64,3,2,860000.0,1,105,04-2017,11.4,37,3.0,2.0,1.0,1113.0,113.0,1990.0,10,-37.8972,145.0642,4,7822.0,13.664687668229691,8.96469555531546,7.014814351275545,4.727387818712341,27.0,814
75,3,3,1800000.0,3,81,10-2016,3.3,57,3.0,1.0,1.0,253.0,,1970.0,2,-37.8443,144.9579,4,3280.0,14.403297222866392,8.09559870137819,5.53338948872752,0.0,46.0,215
158,2,1,655250.0,1,184,04-2016,7.5,90,2.0,1.0,1.0,1153.0,69.0,1970.0,29,-37.8227,145.0528,4,6482.0,13.392772121185653,8.776784383701493,7.050122520269059,4.23410650459726,46.0,2142
66,4,3,805000.0,4,146,05-2017,22.7,35,4.0,2.0,4.0,702.0,140.0,1980.0,7,-37.97412,145.18022,5,11806.0,13.5985975564007,9.376363155800634,6.553933404025811,4.941642422609304,37.0,1876
69,5,3,3500000.0,3,184,09-2016,4.6,38,5.0,1.0,3.0,740.0,5.0,1970.0,29,-37.8298,145.0355,4,11308.0,15.068273526459642,9.33326571881348,6.606650186198215,1.6094379124341003,46.0,19
193,3,3,1000000.0,4,104,09-2016,13.9,121,3.0,1.0,2.0,576.0,,1970.0,10,-37.9362,145.0691,4,10969.0,13.815510557964274,9.302828391411333,6.3561076606958915,0.0,46.0,3488
78,3,3,687000.0,4,121,05-2017,12.4,43,3.0,2.0,1.0,577.0,,1970.0,8,-37.7071,144.9706,1,5070.0,13.440089571204487,8.531096096585228,6.3578422665081,0.0,47.0,2033
190,2,3,1300000.0,4,145,08-2016,9.1,106,3.0,1.0,5.0,528.0,,1970.0,13,-37.7617,144.8987,3,1543.0,14.077874822431765,7.341483852363161,6.269096283706261,0.0,46.0,2712
